일시,지점,폭염여부(O/X),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(O/X),폭염영향예보(단계),열대야(O/X),자외선지수(단계)
2025-07-13,창원(155),X,30.3,30.4,24.4,20.9,82.0,O,주의,X,낮음
2025-07-13,광주(156),X,29.7,28.2,23.8,20.5,84.6,O,경고,X,낮음
2025-07-13,부산(159),X,32.9,31.7,26.0,22.3,80.9,X, ,X,낮음
2025-07-13,통영(162),X,29.6,29.8,24.7,21.4,68.5,O,주의,X,낮음
2025-07-13,목포(165),X,28.6,25.8,23.8,21.7,92.0,O,경고,X,낮음
2025-07-13,여수(168),X,27.3,26.3,24.4,22.2,78.6,O,경고,X,낮음
2025-07-13,흑산도(169),X,29.8,26.8,24.6,22.4,89.9,O,주의,X,낮음
2025-07-13,완도(170),X,28.2,26.1,23.5,21.6,88.3,O,경고,X,낮음
2025-07-13,고창(172),X,29.6,27.9,24.0,21.9,88.1,O,경고,X,낮음
2025-07-13,제주(184),X,27.1,24.7,23.4,22.6,87.8,X,주의,X,낮음
2025-07-13,진주(192),X,30.1,29.7,24.2,21.2,85.8,O,경고,X,낮음
2025-07-13,양평(202),X,29.7,29.1,24.8,21.5,79.5,O,경고,X,낮음
2025-07-13,이천(203),X,30.6,29.6,24.6,20.6,87.5,O,경고,X,낮음
2025-07-13,인제(211),X,30.1,30.4,23.7,18.8,78.0,O,주의,X,낮음
2025-07-13,홍천(212),X,30.1,30.2,24.4,20.3,79.4,O,경고,X,낮음
2025-07-13,태백(216),X,31.2,34.1,23.0,16.2,68.9,X, ,X,낮음
2025-07-13,정선군(217),O,33.3,35.9,24.8,17.7,68.3,O, ,X,낮음
2025-07-13,제천(221),X,31.3,31.6,23.6,18.4,78.3,O,경고,X,낮음
2025-07-13,보은(226),X,29.3,28.9,23.8,19.5,83.4,O,경고,X,낮음
2025-07-13,천안(232),X,30.5,30.1,23.6,19.9,84.8,O,경고,X,낮음
2025-07-13,보령(235),X,30.2,29.6,24.3,21.4,80.8,O,경고,X,낮음
2025-07-13,부여(236),X,29.5,28.5,24.2,21.0,85.1,O,경고,X,낮음
2025-07-13,금산(238),X,30.7,30.1,24.3,21.7,88.4,O,경고,X,낮음
2025-07-13,세종(239),X,30.1,28.9,24.4,21.3,82.3,O,경고,X,낮음
2025-07-13,부안(243),X,29.3,28.7,24.8,21.6,79.6,O,경고,X,낮음
2025-07-13,임실(244),X,29.8,28.6,23.2,20.1,86.8,O,경고,X,낮음
2025-07-13,정읍(245),X,29.9,29.0,24.5,22.8,82.3,O,경고,X,낮음
2025-07-13,남원(247),X,29.5,28.0,23.9,20.6,85.1,O,경고,X,낮음
2025-07-13,장수(248),X,29.7,28.3,22.1,18.5,91.3,O,주의,X,낮음
2025-07-13,영광군(252),X,28.9,27.5,23.8,20.8,86.6,O,경고,X,낮음
2025-07-13,김해시(253),X,32.3,31.2,25.7,21.7,80.1,O,경고,X,낮음
2025-07-13,순창군(254),X,29.6,28.9,23.7,20.8,82.1,O,경고,X,낮음
2025-07-13,양산시(257),O,33.4,32.8,26.6,21.9,76.3,O,주의,X,낮음
2025-07-13,강진군(259),X,28.6,26.0,23.5,21.4,92.3,O,경고,X,낮음
2025-07-13,장흥(260),X,28.6,25.9,23.4,21.2,93.6,O,경고,X,낮음
2025-07-13,해남(261),X,28.3,25.6,23.3,21.1,95.3,O,경고,X,낮음
2025-07-13,고흥(262),X,29.2,27.6,24.1,21.3,87.8,O,경고,X,낮음
2025-07-13,의령군(263),X,29.7,28.8,23.6,20.1,85.5,O,주의,X,낮음
2025-07-13,함양군(264),X,30.9,30.4,24.6,20.2,78.8,O,경고,X,낮음
2025-07-13,진도군ASOS(268),X,27.5,24.2,23.1,21.8,91.8,O,주의,X,낮음
2025-07-13,봉화(271),X,31.0,33.0,23.4,15.7,74.1,O,주의,X,낮음
2025-07-13,영주(272),X,31.8,32.6,23.9,17.7,76.5,O,주의,X,낮음
2025-07-13,문경(273),X,31.0,31.3,24.5,19.1,78.6,O,주의,X,낮음
2025-07-13,청송군(276),X,31.5,34.6,24.0,15.3,64.9,X,관심,X,낮음
2025-07-13,영덕(277),X,30.4,30.9,23.3,16.9,82.3,X,관심,X,낮음
2025-07-13,의성(278),X,32.1,33.8,24.4,18.1,76.3,O,주의,X,낮음
2025-07-13,구미(279),X,32.4,34.1,25.2,20.5,71.1,O,주의,X,낮음
2025-07-13,영천(281),X,31.8,33.1,24.7,19.0,71.8,O,주의,X,낮음
2025-07-13,경주시(283),O,33.2,33.6,25.5,20.7,75.3,X,관심,X,낮음
2025-07-13,거창(284),X,31.6,31.4,24.0,19.9,79.4,O,주의,X,낮음
2025-07-13,합천(285),X,31.5,31.6,24.6,20.5,86.1,O,경고,X,낮음
2025-07-13,밀양(288),O,33.0,33.7,26.6,22.0,73.4,O,주의,X,낮음
2025-07-13,산청(289),X,31.7,30.9,24.5,20.1,85.4,O,경고,X,낮음
2025-07-13,거제(294),X,28.7,26.9,24.2,20.8,85.8,O,주의,X,낮음
2025-07-13,남해(295),X,28.1,27.1,23.5,21.5,85.4,O,주의,X,낮음
2025-07-13,부천(433),X,29.1,29.0,25.7,23.2,63.0,O,경고,X,낮음
2025-07-13,안양(434),X,27.4,30.3,26.7,24.6,,O,경고,X,낮음
2025-07-13,광명(437),X,31.0,31.3,27.4,25.3,65.0,O,경고,X,낮음
2025-07-13,군포(438),X,30.0,30.3,26.0,23.7,69.0,O,경고,X,낮음
2025-07-13,김포(441),X,,31.1,26.2,23.1,,O,경고,X,낮음
2025-07-13,하남(444),X,31.2,31.2,25.8,22.8,80.0,O,경고,X,낮음
2025-07-13,의왕(445),X,29.8,29.9,24.0,20.7,82.0,O,경고,X,낮음
2025-07-13,포천(504),X,31.9,31.2,25.4,20.9,82.0,O,주의,X,낮음
2025-07-13,가평조종(505),X,31.3,30.6,23.9,19.1,89.0,O,경고,X,낮음
2025-07-13,안성(516),X,31.1,30.5,24.7,21.2,83.0,O,경고,X,낮음
2025-07-13,간성(517),X,31.7,30.8,25.1,20.0,76.0,X, ,X,낮음
2025-07-13,평창(526),X,31.3,32.4,23.4,18.1,74.0,X, ,X,낮음
2025-07-13,의정부(532),X,32.0,31.1,26.0,22.2,78.0,O,경고,X,낮음
2025-07-13,횡성(536),X,30.4,30.6,24.1,19.9,78.0,O,경고,X,낮음
2025-07-13,고양(540),X,31.8,31.3,24.9,21.8,82.0,O,경고,X,낮음
2025-07-13,남양주(541),X,31.5,31.6,26.3,22.3,77.0,O,경고,X,낮음
2025-07-13,안산(545),X,30.7,30.3,23.3,19.3,90.0,O,경고,X,낮음
2025-07-13,경기광주(546),X,29.9,29.4,24.3,21.2,84.0,O,경고,X,낮음
2025-07-13,여주(548),X,30.8,30.6,24.5,20.8,83.0,O,경고,X,낮음
2025-07-13,용인(549),X,30.7,30.7,25.0,21.0,81.0,O,경고,X,낮음
2025-07-13,오산(550),X,30.1,29.8,23.9,19.7,83.0,O,경고,X,낮음
2025-07-13,평택(551),X,30.0,29.5,24.2,21.9,86.0,O,경고,X,낮음
2025-07-13,화천(555),X,31.1,30.1,24.2,19.7,86.0,O,경고,X,낮음
2025-07-13,양구(556),X,30.6,31.0,23.9,18.4,81.0,O,주의,X,낮음
2025-07-13,시흥(565),X,29.5,29.1,24.6,21.5,79.0,O,경고,X,낮음
2025-07-13,구리(569),X,31.1,31.4,25.7,22.5,75.0,O,경고,X,낮음
2025-07-13,화성(571),X,29.7,29.6,24.3,21.7,79.0,O,경고,X,낮음
2025-07-13,성남(572),X,30.5,30.7,25.6,23.1,77.0,O,경고,X,낮음
2025-07-13,과천(590),X,30.4,29.9,24.6,21.3,83.0,O,경고,X,낮음
2025-07-13,양주(598),X,31.7,31.0,25.8,21.7,82.0,O,경고,X,낮음
2025-07-13,단양(601),X,31.5,32.9,24.2,18.4,73.0,O,경고,X,낮음
2025-07-13,진천(602),X,30.3,30.0,23.8,20.1,82.0,O,경고,X,낮음
2025-07-13,괴산(603),X,31.0,31.3,23.9,19.0,81.0,O,경고,X,낮음
2025-07-13,옥천(604),X,30.4,29.9,24.2,21.1,85.0,O,경고,X,낮음
2025-07-13,홍북(608),X,,,,,,O,경고,X,낮음
2025-07-13,공주(612),X,30.2,30.2,24.3,20.8,81.0,O,경고,X,낮음
2025-07-13,서천(614),X,29.2,28.0,23.7,21.0,89.0,O,경고,X,낮음
2025-07-13,논산(615),X,29.8,29.3,24.4,21.6,81.0,O,경고,X,낮음
2025-07-13,당진(616),X,29.3,29.3,23.1,20.4,84.0,O,경고,X,낮음
2025-07-13,청양(618),X,29.9,29.0,23.1,19.8,87.0,O,경고,X,낮음
2025-07-13,음성(619),X,30.6,30.1,23.8,19.1,83.0,O,경고,X,낮음
2025-07-13,증평(623),X,30.0,30.3,24.3,20.6,76.0,O,경고,X,낮음
2025-07-13,태안(627),X,28.8,27.6,23.1,20.4,85.0,O,경고,X,낮음
2025-07-13,예산(628),X,29.9,30.0,24.0,21.8,84.0,O,경고,X,낮음
2025-07-13,아산(634),X,30.2,29.8,24.1,21.0,81.0,O,경고,X,낮음
2025-07-13,계룡(636),X,30.0,29.4,23.1,19.2,90.0,O,경고,X,낮음
2025-07-13,연천청산(652),X,31.3,31.0,25.0,20.4,80.0,O,경고,X,낮음
2025-07-13,양양(670),X,32.1,32.8,25.4,20.6,76.0,X, ,X,낮음
2025-07-13,무안(699),X,28.6,26.9,23.6,20.1,90.0,O,경고,X,낮음
2025-07-13,무주(701),X,30.9,30.5,23.0,19.3,83.0,O,주의,X,낮음
2025-07-13,익산(702),X,29.8,28.7,24.6,22.3,83.0,O,경고,X,낮음
2025-07-13,진안(703),X,29.8,28.7,22.4,18.9,89.0,O,경고,X,낮음
2025-07-13,담양(706),X,29.7,28.4,23.7,21.2,87.0,O,경고,X,낮음
2025-07-13,구례(709),X,30.9,29.1,24.9,22.0,90.0,O,경고,X,낮음
2025-07-13,나주(710),X,28.6,27.1,23.2,20.3,91.0,O,경고,X,낮음
2025-07-13,순천시(712),X,29.6,28.5,25.4,21.9,79.0,O,경고,X,낮음
2025-07-13,광양읍(713),X,30.5,29.5,25.5,21.5,85.0,O,경고,X,낮음
2025-07-13,장성(730),X,29.6,28.5,23.5,20.9,88.0,O,경고,X,낮음
2025-07-13,영암(731),X,29.6,27.5,23.6,20.6,93.0,O,경고,X,낮음
2025-07-13,보성(732),X,28.3,25.4,22.8,20.8,94.0,O,경고,X,낮음
2025-07-13,완주(734),X,29.3,28.9,23.6,20.3,87.0,O,경고,X,낮음
2025-07-13,김제(737),X,29.6,28.6,24.7,21.5,86.0,O,경고,X,낮음
2025-07-13,화순(741),X,29.1,26.8,23.2,20.3,90.0,O,경고,X,낮음
2025-07-13,함평(754),X,28.8,27.3,23.9,20.7,88.0,O,경고,X,낮음
2025-07-13,곡성(768),X,30.5,28.5,24.0,21.0,92.0,O,경고,X,낮음
2025-07-13,압해도(789),X,29.2,26.3,24.0,20.8,92.0,O,경고,X,낮음
2025-07-13,영양(801),X,31.5,34.1,23.4,15.2,72.0,X, ,X,낮음
2025-07-13,성주(810),X,31.9,31.6,24.3,20.5,80.0,O,주의,X,낮음
2025-07-13,고령(812),X,31.4,31.3,23.7,20.3,90.0,O,주의,X,낮음
2025-07-13,청도(813),X,32.1,32.4,24.8,19.8,82.0,O,주의,X,낮음
2025-07-13,예천(815),X,31.7,32.9,24.6,19.2,74.0,O,경고,X,낮음
2025-07-13,김천(822),X,32.8,33.5,24.1,18.8,75.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,군위(823),X,32.8,33.5,24.4,18.3,79.0,O,주의,X,낮음
2025-07-13,칠곡(825),X,32.1,32.8,25.1,20.6,82.0,O,주의,X,낮음
2025-07-13,경산(827),X,31.9,32.6,25.3,20.2,74.0,O,주의,X,낮음
2025-07-13,삼척(876),X,31.9,32.0,26.1,20.4,72.0,X, ,X,낮음
2025-07-13,속초(90),X,30.0,28.8,25.1,22.0,78.5,X, ,X,낮음
2025-07-13,삼천포(907),X,29.0,28.5,23.4,21.7,86.0,O,주의,X,낮음
2025-07-13,고성(918),X,29.7,28.9,24.2,21.2,85.0,O,주의,X,낮음
2025-07-13,창녕(919),X,31.6,31.4,25.0,20.4,80.0,O,경고,X,낮음
2025-07-13,함안(920),X,30.5,29.9,24.0,20.6,86.0,O,경고,X,낮음
2025-07-13,북춘천(93),X,30.9,30.7,25.0,20.5,82.6,O,경고,X,낮음
2025-07-13,하동(932),X,30.3,30.1,25.3,21.4,81.0,O,경고,X,낮음
2025-07-13,철원(95),X,31.0,29.6,24.4,19.9,85.9,O,주의,X,낮음
2025-07-13,동두천(98),X,31.5,30.2,25.3,21.3,84.9,O,경고,X,낮음
2025-07-13,파주(99),X,30.8,28.9,24.8,21.3,91.1,O,경고,X,낮음
2025-07-14,북강릉(104),X,24.0,20.8,19.8,18.8,98.6,X, ,X,낮음
2025-07-14,동해(106),X,25.0,23.1,21.0,19.5,91.9,X, ,X,낮음
2025-07-14,서울(108),X,28.8,28.1,24.2,21.7,78.3,X, ,X,낮음
2025-07-14,인천(112),X,29.0,27.6,23.5,21.4,86.6,X, ,X,낮음
2025-07-14,원주(114),X,27.5,25.9,22.2,20.5,87.6,X, ,X,낮음
2025-07-14,울릉도(115),X,26.5,23.7,21.1,18.9,92.6,X, ,X,낮음
2025-07-14,수원(119),X,29.8,29.1,23.0,20.7,85.0,X, ,X,낮음
2025-07-14,영월(121),X,28.5,27.3,21.9,18.8,86.6,X, ,X,낮음
2025-07-14,충주(127),X,29.4,28.4,22.3,20.1,84.4,X,관심,X,낮음
2025-07-14,서산(129),X,29.8,29.0,23.4,20.3,86.9,X, ,X,낮음
2025-07-14,울진(130),X,27.5,25.5,21.9,19.7,89.4,X, ,X,낮음
2025-07-14,청주(131),X,30.0,29.8,23.4,21.6,76.9,X,관심,X,낮음
2025-07-14,대전(133),X,30.9,31.0,23.4,20.3,83.3,X, ,X,낮음
2025-07-14,추풍령(135),X,28.4,27.5,21.8,19.2,84.3,X, ,X,낮음
2025-07-14,안동(136),X,29.0,28.0,23.0,19.3,83.1,X, ,X,낮음
2025-07-14,상주(137),X,30.8,30.3,23.0,20.2,85.4,X, ,X,낮음
2025-07-14,포항(138),X,26.9,25.3,22.1,20.4,86.5,X, ,X,낮음
2025-07-14,군산(140),X,28.7,27.0,23.3,19.9,84.0,X, ,X,낮음
2025-07-14,대구(143),X,30.4,31.2,24.2,20.2,75.9,X, ,X,낮음
2025-07-14,전주(146),X,30.2,29.1,23.7,21.1,83.5,X, ,X,낮음
2025-07-14,울산(152),X,28.9,28.1,22.0,18.6,86.0,X, ,X,낮음
2025-07-14,창원(155),X,30.9,30.6,24.6,20.5,78.4,X,관심,X,낮음
2025-07-14,광주(156),X,30.8,30.2,24.8,20.0,79.0,X, ,X,낮음
2025-07-14,부산(159),X,29.8,29.5,24.2,20.4,80.1,X, ,X,낮음
2025-07-14,통영(162),X,30.1,30.1,24.9,20.2,65.0,X, ,X,낮음
2025-07-14,목포(165),X,29.7,27.9,25.0,21.5,84.9,X, ,X,낮음
2025-07-14,여수(168),X,31.0,31.1,26.0,21.6,68.6,X, ,X,낮음
2025-07-14,흑산도(169),X,30.7,28.8,25.2,22.3,83.0,X, ,X,낮음
2025-07-14,완도(170),X,31.2,30.5,25.7,21.2,77.5,X,관심,X,낮음
2025-07-14,고창(172),X,30.0,28.5,24.2,20.2,85.9,X,관심,X,낮음
2025-07-14,제주(184),X,31.3,30.3,26.4,22.6,73.8,X,관심,X,낮음
2025-07-14,진주(192),X,32.1,32.0,24.5,19.2,78.8,X,관심,X,낮음
2025-07-14,양평(202),X,27.0,25.8,22.5,21.0,87.3,X, ,X,낮음
2025-07-14,이천(203),X,30.0,28.6,23.3,21.0,90.8,X, ,X,낮음
2025-07-14,인제(211),X,24.7,23.2,20.6,18.9,89.0,X, ,X,낮음
2025-07-14,홍천(212),X,26.0,24.2,21.9,20.2,87.9,X, ,X,낮음
2025-07-14,태백(216),X,23.4,21.2,18.4,17.2,91.1,X, ,X,낮음
2025-07-14,정선군(217),X,25.6,24.0,20.7,18.1,86.3,X, ,X,낮음
2025-07-14,제천(221),X,27.1,25.2,21.0,18.5,92.9,X, ,X,낮음
2025-07-14,보은(226),X,29.3,28.8,22.1,18.9,86.9,X,관심,X,낮음
2025-07-14,천안(232),X,29.3,28.5,22.1,19.1,90.0,X, ,X,낮음
2025-07-14,보령(235),X,30.8,29.6,24.3,20.3,82.5,X,관심,X,낮음
2025-07-14,부여(236),X,30.6,29.8,22.7,19.8,90.0,X,관심,X,낮음
2025-07-14,금산(238),X,30.2,30.1,23.4,19.7,83.5,X, ,X,낮음
2025-07-14,세종(239),X,30.5,30.1,22.6,19.2,86.1,X, ,X,낮음
2025-07-14,부안(243),X,29.5,28.4,24.3,20.8,80.6,X, ,X,낮음
2025-07-14,임실(244),X,29.4,28.8,23.3,19.7,80.5,X, ,X,낮음
2025-07-14,정읍(245),X,30.3,29.5,24.6,20.1,79.9,X,관심,X,낮음
2025-07-14,남원(247),X,31.6,31.2,24.4,19.4,77.6,X, ,X,낮음
2025-07-14,장수(248),X,28.4,27.4,21.8,17.7,83.8,X, ,X,낮음
2025-07-14,영광군(252),X,29.7,28.7,24.5,20.1,81.1,X, ,X,낮음
2025-07-14,김해시(253),X,31.4,30.9,24.4,20.5,82.1,X,관심,X,낮음
2025-07-14,순창군(254),X,30.0,30.4,24.0,19.1,74.6,X, ,X,낮음
2025-07-14,양산시(257),X,32.6,32.8,24.5,19.6,83.4,X,관심,X,낮음
2025-07-14,강진군(259),X,31.7,30.9,25.8,20.4,77.1,X,관심,X,낮음
2025-07-14,장흥(260),X,30.9,30.4,25.1,19.8,77.9,X,관심,X,낮음
2025-07-14,해남(261),X,29.7,29.5,25.0,21.1,76.4,X, ,X,낮음
2025-07-14,고흥(262),X,32.1,31.8,25.6,19.9,75.3,X,관심,X,낮음
2025-07-14,의령군(263),X,30.9,30.8,24.1,19.1,78.0,X, ,X,낮음
2025-07-14,함양군(264),X,30.7,31.0,24.6,18.9,71.6,X, ,X,낮음
2025-07-14,진도군ASOS(268),X,29.8,27.8,24.5,20.5,84.0,X,관심,X,낮음
2025-07-14,봉화(271),X,26.9,26.0,21.5,18.6,84.9,X, ,X,낮음
2025-07-14,영주(272),X,28.5,27.9,22.9,19.3,79.4,X, ,X,낮음
2025-07-14,문경(273),X,29.8,29.2,23.5,19.0,80.5,X, ,X,낮음
2025-07-14,청송군(276),X,29.3,29.9,23.3,19.4,76.3,X, ,X,낮음
2025-07-14,영덕(277),X,27.5,25.4,20.8,19.6,94.1,X, ,X,낮음
2025-07-14,의성(278),X,30.0,29.4,22.7,20.1,89.4,X, ,X,낮음
2025-07-14,구미(279),X,31.2,31.6,24.6,20.2,74.1,X, ,X,낮음
2025-07-14,영천(281),X,30.0,30.2,23.1,19.1,83.4,X, ,X,낮음
2025-07-14,경주시(283),X,30.7,30.0,23.2,19.8,80.9,X, ,X,낮음
2025-07-14,거창(284),X,30.8,30.7,23.0,18.3,78.3,X, ,X,낮음
2025-07-14,합천(285),X,32.1,32.3,24.8,20.0,77.9,X,관심,X,낮음
2025-07-14,밀양(288),X,32.0,32.9,25.1,20.4,75.9,X, ,X,낮음
2025-07-14,산청(289),X,31.1,31.1,25.0,19.3,74.8,X,관심,X,낮음
2025-07-14,거제(294),X,29.8,29.6,23.9,20.1,80.4,X, ,X,낮음
2025-07-14,남해(295),X,31.5,31.9,25.7,19.9,73.1,X,관심,X,낮음
2025-07-14,부천(433),X,27.7,27.2,22.5,19.8,81.0,X, ,X,낮음
2025-07-14,안양(434),X,24.9,29.0,24.0,21.5,,X, ,X,낮음
2025-07-14,광명(437),X,30.0,30.2,24.8,22.0,75.0,X, ,X,낮음
2025-07-14,군포(438),X,29.8,30.6,23.9,20.9,75.0,X, ,X,낮음
2025-07-14,김포(441),X,,28.7,23.1,21.0,,X, ,X,낮음
2025-07-14,하남(444),X,29.9,29.0,23.4,20.8,65.0,X, ,X,낮음
2025-07-14,의왕(445),X,30.2,30.3,22.4,19.8,86.0,X, ,X,낮음
2025-07-14,포천(504),X,27.5,25.2,22.3,20.5,93.0,X, ,X,낮음
2025-07-14,가평조종(505),X,27.2,24.6,21.7,20.4,98.0,X, ,X,낮음
2025-07-14,안성(516),X,30.2,29.1,22.9,21.3,91.0,X, ,X,낮음
2025-07-14,간성(517),X,25.4,23.8,20.6,19.5,91.0,X, ,X,낮음
2025-07-14,평창(526),X,25.5,24.4,20.8,18.4,86.0,X, ,X,낮음
2025-07-14,의정부(532),X,28.4,27.0,22.4,20.9,92.0,X, ,X,낮음
2025-07-14,횡성(536),X,27.0,25.3,21.8,19.9,89.0,X, ,X,낮음
2025-07-14,고양(540),X,29.1,28.0,22.2,20.1,90.0,X, ,X,낮음
2025-07-14,남양주(541),X,28.9,28.1,23.1,21.1,88.0,X, ,X,낮음
2025-07-14,안산(545),X,29.6,28.2,22.4,19.5,93.0,X, ,X,낮음
2025-07-14,경기광주(546),X,27.7,27.1,22.1,19.9,90.0,X, ,X,낮음
2025-07-14,여주(548),X,27.8,26.5,22.0,20.3,90.0,X, ,X,낮음
2025-07-14,용인(549),X,30.2,30.7,23.6,21.0,85.0,X, ,X,낮음
2025-07-14,오산(550),X,29.7,29.0,23.2,20.4,84.0,X, ,X,낮음
2025-07-14,평택(551),X,29.7,28.7,23.0,21.4,95.0,X, ,X,낮음
2025-07-14,화천(555),X,26.6,24.3,21.5,20.0,93.0,X, ,X,낮음
2025-07-14,양구(556),X,25.5,23.3,21.2,19.5,91.0,X, ,X,낮음
2025-07-14,시흥(565),X,29.5,28.0,22.8,20.4,88.0,X, ,X,낮음
2025-07-14,구리(569),X,29.3,29.2,23.0,20.6,84.0,X, ,X,낮음
2025-07-14,화성(571),X,28.6,27.7,22.6,20.9,91.0,X, ,X,낮음
2025-07-14,성남(572),X,29.3,29.9,23.3,20.9,83.0,X, ,X,낮음
2025-07-14,과천(590),X,29.6,29.9,23.1,20.6,86.0,X, ,X,낮음
2025-07-14,양주(598),X,27.9,26.0,22.3,20.7,94.0,X, ,X,낮음
2025-07-14,단양(601),X,27.5,26.6,21.6,18.8,86.0,X, ,X,낮음
2025-07-14,진천(602),X,29.0,28.0,22.0,19.5,88.0,X, ,X,낮음
2025-07-14,괴산(603),X,28.5,27.5,21.6,19.7,90.0,X, ,X,낮음
2025-07-14,옥천(604),X,31.2,30.9,23.1,19.1,85.0,X, ,X,낮음
2025-07-14,홍북(608),X,,,,,,X,관심,X,낮음
2025-07-14,공주(612),X,30.6,30.5,22.9,19.0,86.0,X,관심,X,낮음
2025-07-14,서천(614),X,28.8,27.1,23.0,19.5,90.0,X, ,X,낮음
2025-07-14,논산(615),X,29.9,29.3,22.1,19.6,87.0,X, ,X,낮음
2025-07-14,당진(616),X,30.2,29.7,23.1,20.7,88.0,X, ,X,낮음
2025-07-14,청양(618),X,30.7,30.0,22.5,19.5,90.0,X,관심,X,낮음
2025-07-14,음성(619),X,28.7,27.7,22.3,19.6,87.0,X, ,X,낮음
2025-07-14,증평(623),X,28.7,28.2,22.0,19.6,85.0,X,관심,X,낮음
2025-07-14,태안(627),X,29.7,28.6,23.3,20.3,87.0,X, ,X,낮음
2025-07-14,예산(628),X,29.8,29.3,23.5,20.5,85.0,X, ,X,낮음
2025-07-14,아산(634),X,30.2,30.1,23.3,20.8,88.0,X, ,X,낮음
2025-07-14,계룡(636),X,30.1,29.6,21.8,17.9,91.0,X, ,X,낮음
2025-07-14,연천청산(652),X,27.1,25.2,22.0,20.9,89.0,X, ,X,낮음
2025-07-14,양양(670),X,24.4,22.1,20.3,19.8,95.0,X, ,X,낮음
2025-07-14,무안(699),X,30.2,28.9,24.5,19.8,84.0,X, ,X,낮음
2025-07-14,무주(701),X,29.0,29.1,22.2,19.3,84.0,X, ,X,낮음
2025-07-14,익산(702),X,30.1,28.5,23.8,20.2,84.0,X, ,X,낮음
2025-07-14,진안(703),X,28.4,27.7,21.7,18.2,86.0,X, ,X,낮음
2025-07-14,담양(706),X,31.0,29.8,24.2,19.1,83.0,X, ,X,낮음
2025-07-14,구례(709),X,31.6,31.1,25.5,20.2,76.0,X,관심,X,낮음
2025-07-14,나주(710),X,30.4,30.0,24.3,19.5,82.0,X, ,X,낮음
2025-07-14,순천시(712),X,32.0,32.8,26.4,20.7,67.0,X,관심,X,낮음
2025-07-14,광양읍(713),O,33.0,33.7,26.4,20.2,70.0,X,관심,X,낮음
2025-07-14,장성(730),X,31.1,30.4,24.5,20.0,83.0,X, ,X,낮음
2025-07-14,영암(731),X,30.8,29.2,24.3,19.4,84.0,X, ,X,낮음
2025-07-14,보성(732),X,29.9,29.9,24.3,19.8,76.0,X,관심,X,낮음
2025-07-14,완주(734),X,30.9,30.1,22.9,19.7,88.0,X, ,X,낮음
2025-07-14,김제(737),X,29.6,27.9,23.6,20.6,88.0,X, ,X,낮음
